#KO	geneTPM	geneNAME
K21699	30.0982	bauR; LysR family transcriptional regulator, transcriptional activator for bauABCD operon
K07662	10.7814	cpxR; two-component system, OmpR family, response regulator CpxR
K12960	140.608	mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]
K07664	153.186	baeR, smeR; two-component system, OmpR family, response regulator BaeR
K12961	7.18763	diaA; DnaA initiator-associating protein
K07665	325.24	cusR, copR, silR; two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR
K14205	12.5783	mprF, fmtC; phosphatidylglycerol lysyltransferase [EC:2.3.2.3]
K07666	204.847	qseB; two-component system, OmpR family, response regulator QseB
K12963	4.94149	arnF; undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnF
K11183	20.6644	fruB, fpr; multiphosphoryl transfer protein [EC:2.7.1.202]
K07667	141.057	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE
K11184	20.2152	chr, crh; catabolite repression HPr-like protein
K07668	101.974	vicR; two-component system, OmpR family, response regulator VicR
K14208	2.69536	XPNPEP2; Xaa-Pro aminopeptidase 2 [EC:3.4.11.9]
K02450	78.6147	gspA; general secretion pathway protein A
K16850	151.389	uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]
K02452	46.7196	gspC; general secretion pathway protein C
K15073	1.79691	UFO1; ubiquitin ligase complex F-box protein UFO1
K02453	153.186	gspD; general secretion pathway protein D
K02454	205.297	gspE; general secretion pathway protein E [EC:7.4.2.8]
K02455	91.193	gspF; general secretion pathway protein F
K02456	84.0054	gspG; general secretion pathway protein G
K20373	8.53531	rgg2; HTH-type transcriptional regulator, SHP2-responsive activator
K02457	35.0397	gspH; general secretion pathway protein H
K02458	30.9966	gspI; general secretion pathway protein I
K02459	27.4028	gspJ; general secretion pathway protein J
K20379	30.0982	cad; sex pheromone cAD1
K06346	88.0484	jag; spoIIIJ-associated protein
K11645	82.6577	fbaB; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K08990	13.4768	ycjF; putative membrane protein
K01130	926.305	E3.1.6.1; arylsulfatase [EC:3.1.6.1]
K15531	4.49227	rexA; oligosaccharide reducing-end xylanase [EC:3.2.1.156]
K08992	122.639	lapA; lipopolysaccharide assembly protein A
K02911	171.605	RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32
K15532	176.995	yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]
K15533	63.7902	K15533; 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]
K01133	211.137	betC; choline-sulfatase [EC:3.1.6.6]
K08994	57.0518	yneE, BEST; ion channel-forming bestrophin family protein
K02913	169.358	RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K15534	8.08608	K15534; beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase [EC:2.4.1.247]
K20830	4.04304	por; beta-porphyranase [EC:3.2.1.178]
K02914	158.128	RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34
K08995	153.186	K08995; putative membrane protein
K08997	4.04304	SELENOO, selO; protein adenylyltransferase [EC:2.7.7.108]
K19411	48.5165	mcsA; protein arginine kinase activator
K02916	154.534	RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K08998	96.5837	K08998; uncharacterized protein
K01138	106.916	K01138; uncharacterized sulfatase [EC:3.1.6.-]
K08999	39.5319	K08999; uncharacterized protein
K01139	515.263	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]
K15539	88.4976	rodZ; cytoskeleton protein RodZ
K02919	111.857	RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36
K19416	197.21	yccA; modulator of FtsH protease
K19418	2.24613	epsK; membrane protein EpsK
K19419	12.5783	epsG; transmembrane protein EpsG
K03780	39.5319	ttdB; L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]
K03781	654.972	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]
K03782	212.933	katG; catalase-peroxidase [EC:1.11.1.21]
K03783	207.543	punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]
K03784	36.8366	deoD; purine-nucleoside phosphorylase [EC:2.4.2.1]
K03785	88.4976	aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10]
K03786	300.083	aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K03787	213.832	surE; 5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
K03789	282.114	rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K07673	140.159	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]
K07674	5.83995	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
K07675	2.69536	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
K11192	6.28917	murP; N-acetylmuramic acid PTS system EIICB component [EC:2.7.1.192]
K07676	16.6214	rcsD; two-component system, NarL family, sensor histidine kinase RcsD [EC:2.7.13.3]
K12972	435.301	ghrA; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]
K07677	31.4459	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
K12973	119.944	pagP, crcA; lipid IVA palmitoyltransferase [EC:2.3.1.251]
K07678	24.7075	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
K12975	22.4613	eptB; KDO II ethanolaminephosphotransferase [EC:2.7.8.42]
K07679	388.132	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
K12976	159.925	pagL; lipid A 3-O-deacylase [EC:3.1.1.-]
K12979	203.5	lpxO; beta-hydroxylase [EC:1.14.11.-]
K02460	40.8796	gspK; general secretion pathway protein K
K02461	58.8487	gspL; general secretion pathway protein L
K02462	32.7935	gspM; general secretion pathway protein M
K02463	79.0639	gspN; general secretion pathway protein N
K02466	9.43376	gutM; glucitol operon activator protein
K02467	1.79691	gutQ; arabinose 5-phosphate isomerase [EC:5.3.1.13]
K02468	1.34768	srlR, gutR; DeoR family transcriptional regulator, glucitol operon repressor
K02469	1264.57	gyrA; DNA gyrase subunit A [EC:5.6.2.2]
K06350	45.3719	kipA; antagonist of KipI
K06351	29.1997	kipI; inhibitor of KinA
K11654	14.8245	SMARCA5, SNF2H, ISWI; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 [EC:5.6.2.-]
K15540	204.847	ecpD; chaperone protein EcpD
K01142	555.244	E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K15545	4.04304	mlc; transcriptional regulator of PTS gene
K05020	172.503	opuD, betL; glycine betaine transporter
K02926	238.09	RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K15546	135.217	boxR, bzdR; XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator
K15547	27.4028	mdtO; multidrug resistance protein MdtO
K01147	284.36	rnb; exoribonuclease II [EC:3.1.13.1]
K15549	6.28917	mdtN; membrane fusion protein, multidrug efflux system
K20846	7.63685	cgkA; kappa-carrageenase [EC:3.2.1.83]
K19428	4.94149	epsL; sugar transferase EpsL [EC:2.-.-.-]
K19429	20.2152	epsM; acetyltransferase EpsM [EC:2.3.1.-]
K03790	136.565	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
K03794	39.0827	sirB; sirohydrochlorin ferrochelatase [EC:4.99.1.4]
K03795	39.0827	cbiX; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]
K03797	783.002	E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K03798	1179.22	ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K03799	294.243	htpX; heat shock protein HtpX [EC:3.4.24.-]
K01601	18.4183	rbcL, cbbL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
K07684	35.4889	narL; two-component system, NarL family, nitrate/nitrite response regulator NarL
K12981	1.79691	waaZ, rfaZ; KDO transferase III [EC:2.4.99.-]
K07686	2.24613	uhpA; two-component system, NarL family, uhpT operon response regulator UhpA
K12982	154.983	opsX; heptosyltransferase I [EC:2.4.-.-]
K07687	89.3961	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
K12984	87.5992	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]
K01607	473.934	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K07689	4.04304	uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY
K01608	1.79691	gcl; tartronate-semialdehyde synthase [EC:4.1.1.47]
K18104	4.94149	abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]
K01609	294.693	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K02470	747.064	gyrB; DNA gyrase subunit B [EC:5.6.2.2]
K02471	69.6301	bacA, bclA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
K16871	226.41	POP2; 4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96]
K02472	203.05	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]
K02473	336.022	wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]
K02474	670.695	wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]
K02475	61.0948	K02475; two-component system, CitB family, response regulator
K16876	0	hmfD; 2-furoate---CoA ligase [EC:6.2.1.31]
K02476	77.267	K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
K16877	1.79691	hmfA; 2-furoyl-CoA dehydrogenase large subunit [EC:1.3.99.8]
K02477	447.43	K02477; two-component system, LytTR family, response regulator
K02478	159.475	K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
K16879	1.79691	hmfC; 2-furoyl-CoA dehydrogenase 2Fe-2S iron sulfur subunit [EC:1.3.99.8]
K02479	9.88299	K02479; two-component system, NarL family, response regulator
K01150	59.2979	endA; deoxyribonuclease I [EC:3.1.21.1]
K01151	120.393	nfo; deoxyribonuclease IV [EC:3.1.21.2]
K02931	276.274	RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K15551	83.1069	tauA; taurine transport system substrate-binding protein
K15552	221.918	tauC; taurine transport system permease protein
K02933	252.016	RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K01153	769.525	hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K15553	464.95	ssuA; sulfonate transport system substrate-binding protein
K01154	604.21	hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K15554	178.343	ssuC; sulfonate transport system permease protein
K01155	127.58	E3.1.21.4; type II restriction enzyme [EC:3.1.21.4]
K02935	275.376	RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K15555	269.087	ssuB; sulfonate transport system ATP-binding protein [EC:7.6.2.14]
K01156	519.755	res; type III restriction enzyme [EC:3.1.21.5]
K15557	39.0827	ophG; phthalate transport system permease protein
K02939	230.902	RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K01159	182.386	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]
K20859	17.5198	phnPP; phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase [EC:3.1.4.57]
K07690	89.3961	evgA, bvgA; two-component system, NarL family, response regulator EvgA
K01610	142.854	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K01611	61.9933	speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]
K01612	12.1291	bsdC; vanillate/4-hydroxybenzoate decarboxylase subunit C [EC:4.1.1.- 4.1.1.61]
K12990	5.39072	rfbF, rhlC; rhamnosyltransferase [EC:2.4.1.-]
K01613	368.815	psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K12992	13.4768	rfbN, wbaN; O-antigen biosynthesis alpha-1,3-rhamnosyltransferase [EC:2.4.1.377]
K12994	2.69536	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.349 2.4.1.-]
K12995	97.9314	wbdC, mtfC; O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.348 2.4.1.-]
K07699	111.857	spo0A; two-component system, response regulator, stage 0 sporulation protein A
K12996	21.1137	rgpA; rhamnosyltransferase [EC:2.4.1.-]
K01619	143.753	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
K12997	8.53531	rgpB; rhamnosyltransferase [EC:2.4.1.-]
K18118	252.915	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
K18119	6.28917	sucD; succinate-semialdehyde dehydrogenase [EC:1.2.1.76]
K02480	100.178	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]
K02481	196.761	flgR; two-component system, NtrC family, response regulator
K16881	138.362	K16881; mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8]
K02482	28.7505	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
K02483	1150.47	K02483; two-component system, OmpR family, response regulator
K02484	338.717	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
K02485	8.08608	rssB, hnr; two-component system, response regulator
K10804	118.596	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]
K10805	3.14459	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
K10806	77.267	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]
K02488	34.1412	pleD; two-component system, cell cycle response regulator [EC:2.7.7.65]
K06373	169.358	spmA; spore maturation protein A
K06374	85.8023	spmB; spore maturation protein B
K06378	126.682	spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)
K06379	75.0208	spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]
K01160	5.39072	rusA; crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]
K01161	51.6611	E3.1.25.1; deoxyribonuclease (pyrimidine dimer) [EC:3.1.25.1]
K01163	129.377	K01163; uncharacterized protein
K20861	1.79691	ybjI; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
K02945	694.954	RP-S1, rpsA; small subunit ribosomal protein S1
K20862	16.6214	yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
K01166	4.94149	RNASET2; ribonuclease T2 [EC:4.6.1.19]
K02946	276.724	RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02948	205.297	RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K01169	4.94149	rna; ribonuclease I (enterobacter ribonuclease) [EC:4.6.1.21]
K20866	53.458	yihX; glucose-1-phosphatase [EC:3.1.3.10]
K01620	424.968	ltaE; threonine aldolase [EC:4.1.2.48]
K01621	36.3874	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]
K01623	6.7384	ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K01624	495.048	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K01625	196.312	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K18120	48.9657	4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
K05501	124.436	slmA, ttk; TetR/AcrR family transcriptional regulator
K01626	319.849	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K18122	54.8056	cat2, abfT; 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]
K01627	191.371	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K01628	247.524	fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]
K01629	40.8796	rhaD; rhamnulose-1-phosphate aldolase [EC:4.1.2.19]
K02491	25.1567	kinA; two-component system, sporulation sensor kinase A [EC:2.7.13.3]
K02492	349.498	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K02493	278.52	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02494	119.494	lolB; outer membrane lipoprotein LolB
K02495	7.18763	hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
K02496	222.367	hemX; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K10815	71.8763	hcnB; hydrogen cyanide synthase HcnB [EC:1.4.99.5]
K10816	53.458	hcnC; hydrogen cyanide synthase HcnC [EC:1.4.99.5]
K02498	176.097	hemY; HemY protein
K16898	295.142	addA; ATP-dependent helicase/nuclease subunit A [EC:5.6.2.4 3.1.-.-]
K02499	210.238	yabN; tetrapyrrole methylase family protein / MazG family protein
K16899	399.362	addB; ATP-dependent helicase/nuclease subunit B [EC:5.6.2.4 3.1.-.-]
K10819	6.7384	E2.7.13.3; histidine kinase [EC:2.7.13.3]
K06381	362.526	spoIID; stage II sporulation protein D
K06382	247.973	spoIIE; stage II sporulation protein E [EC:3.1.3.16]
K06383	84.9038	spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]
K00302	172.054	soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.24 1.5.3.1]
K06384	75.9193	spoIIM; stage II sporulation protein M
K00303	115.451	soxB; sarcosine oxidase, subunit beta [EC:1.5.3.24 1.5.3.1]
K06385	179.691	spoIIP; stage II sporulation protein P
K00304	34.5904	soxD; sarcosine oxidase, subunit delta [EC:1.5.3.24 1.5.3.1]
K00305	43.575	soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.24 1.5.3.1]
K06387	98.3806	spoIIR; stage II sporulation protein R
K11688	307.72	dctP; C4-dicarboxylate-binding protein DctP
K22103	50.3134	glcR; DeoR family transcriptional regulator, carbon catabolite repression regulator
K11689	97.4822	dctQ; C4-dicarboxylate transporter, DctQ subunit
K22106	32.7935	fatR, bscR; TetR/AcrR family transcriptional regulator, repressor of fatR-cypB operon
K02950	305.923	RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K22108	8.98453	kstR2; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator
K02952	212.035	RP-S13, rpsM; small subunit ribosomal protein S13
K01173	235.844	ENDOG; endonuclease G, mitochondrial
K01174	60.6456	nuc; micrococcal nuclease [EC:3.1.31.1]
K02954	91.193	RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K15576	8.98453	nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein
K01176	657.668	AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]
K02956	242.582	RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K15577	2.69536	nrtB, nasE, cynB; nitrate/nitrite transport system permease protein
K15578	5.83995	nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]
K01178	20.6644	SGA1; glucoamylase [EC:3.2.1.3]
K01179	478.426	E3.2.1.4; endoglucanase [EC:3.2.1.4]
K02959	327.486	RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K01630	230.453	garL; 2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]
K01631	2.24613	dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21]
K01633	190.023	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K01634	58.3995	SGPL1, DPL1; sphinganine-1-phosphate aldolase [EC:4.1.2.27]
K01635	1.79691	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]
K01637	312.662	E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]
K01638	378.249	aceB, glcB; malate synthase [EC:2.3.3.9]
K01639	88.0484	E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]
K05515	893.961	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05516	446.531	cbpA; curved DNA-binding protein
K18138	1420.9	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump
K18139	660.812	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system
K10820	1.79691	ytfR; galactofuranose transport system ATP-binding protein [EC:7.5.2.9]
K10823	380.046	oppF; oligopeptide transport system ATP-binding protein
K10824	15.2737	nikE, cntF; nickel transport system ATP-binding protein [EC:7.2.2.11]
K06390	103.322	spoIIIAA; stage III sporulation protein AA
K06391	47.1688	spoIIIAB; stage III sporulation protein AB
K06392	52.1103	spoIIIAC; stage III sporulation protein AC
K00311	279.419	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
